,comm_date,author,author_id,likes,comment,video_id
13,2024-12-04T04:39:52Z,@mqdgmaa,UCN1aFMKrgH_J47i-4X9lDNw,0,"Kosong Tiga Menang,Karena ARB Mendukungnya,
Lalu Pen ❤ ARB Otomatis Tanpa Komando,Pasti Pilih Yg D'dukung ARB,Jelas Mulyono Itu Mmg Tdk Ada Apa²nya,Jika D'banding Dgn ARB – Lanjut...!.",pLMdSQb6cAY
14,2024-12-03T21:43:32Z,@abdulrahman-xw8to,UCgDZEHczuV3fn8aZpqUF_Dw,0,Pilkada di indonesia gelap banget... begitu banyak tipu daya,pLMdSQb6cAY
15,2024-12-03T20:21:00Z,@EchoeGhazy,UCFVJ8mUTwzPAleDdWD6Y75w,0,mntan presiden yg gk mau jd mantan,pLMdSQb6cAY
16,2024-12-03T17:55:52Z,@zainridha6429,UCdycW68hq8g1ngXjDhp8zow,0,"Secara ngga langsung mereka bicara politik = bisnis ... Makanya pada korup tuh 😂

Ketemu orang = logistik 🤧",pLMdSQb6cAY
17,2024-12-03T17:20:26Z,@adoaudin3227,UCkffUVtW2sN3mg5DxgkNatQ,0,"Anda boleh menjegal Anis, tapi sebenarnya anda telah ditendang tayang",pLMdSQb6cAY
18,2024-12-03T15:21:29Z,@SitiSaodah-u7c,UCbMv55AHCTzOleUoFe6NFrQ,0,Kunfayakun,pLMdSQb6cAY
19,2024-12-03T15:20:35Z,@SitiSaodah-u7c,UCbMv55AHCTzOleUoFe6NFrQ,0,Kita ikut abah anies dooong,pLMdSQb6cAY
20,2024-12-03T13:25:09Z,@HartiniaNia,UCHXmUHKXlcHSClwP03RDxTg,0,"kalo semua bisa di mainkan,apa gunanya di adakan Pilkada,toh suara rakyat GK di pake untuk menentukan pemenang pemilu,",pLMdSQb6cAY
21,2024-12-03T11:01:06Z,@budibudiono9521,UCiLPM2z3RhIACTfxLx-AM0g,0,Golkar sudah siapkah.untuk di PSI kan untuk 2229 atau Pra nya (?).,pLMdSQb6cAY
22,2024-12-03T10:57:32Z,@RindaPuspitaningtyas,UCiSbhaFh9iNbZHjPEr2TKUw,0,"Mereka yang pandai dan paham suatu tokoh akan menaikkan dan akan mengurangi elaktibitas siapa, menurutq 03 pandai melihat itu dan lawannya gk mampu melihat itu😊 semoga RK melihat itu sebagai pembelajaran yg berharga",pLMdSQb6cAY
23,2024-12-03T07:37:11Z,@AbdulRahim-zg9ms,UCdJL8YahZHIw1Y45Rs4VL0g,0,🎉🎉🎉🎉😮😅,pLMdSQb6cAY
24,2024-12-03T07:25:40Z,@SahriSahri-ys8qv,UCtNUyXzFMFD-z7ilXoAbG5A,1,Linghas /jinak2  merpati,pLMdSQb6cAY
25,2024-12-03T06:53:51Z,@kusninfaba8101,UC4M-2c5ECqJTD5d1v6U3SXw,0,Sing siap dukung bukan Demak dan Boyolali tetapi personil2 dari daerah2 TERSEBUT.  KAMPANYE AKAN SUKSES TERHADAP YG LEMAH SUSAH KALAH AND HAVE NOTHNG .,pLMdSQb6cAY
26,2024-12-03T06:47:04Z,@kusninfaba8101,UC4M-2c5ECqJTD5d1v6U3SXw,0,"Dukungan diam itu positip dukungan menyolok nyolok itu itu bisa murni dan bisa pura.  Jika hanya benci Pak Jokowy lantas yg didukung Jokowy itu memang calon  hebat , sedang dukungan YG Beliau yg terlambat itu bisa tidak diperhitungkan. Maka sikap ""YG DUDUKUNG JOKOWI JANGAN DIPILIH"" *ITU SIKAP  SEMPIT FANATIK SEFIHAK.  DUNIA MEMANG BEGINI. PERLU CERMAT JANGAN JADI PAK TURUT. LIKE ITIK LIKE STONE AND LIKE MOON AND SUN. WE ARE THE BEST CREATURE  , WE DON'T LIKE THEM.",pLMdSQb6cAY
27,2024-12-03T06:35:07Z,@kusninfaba8101,UC4M-2c5ECqJTD5d1v6U3SXw,0,Tempo kan tempo2 dukung A dan tempo2 dukung B serta tempo2 passif. SITUASILAH. ILMU2 DAN WAWASAN BISA UNTUK TABUNGAN YG DIUNDUH BESUK JIKA DIBUTUHKA N SEBELUM DIPANGGIL IZRAIL. KAPAN ITU ? SIAPLAH SELALU  DENGAN BASMALAH.SEMOGA AMAN DISINI DISITU DAN DISANA NANTI. ( faba),pLMdSQb6cAY
28,2024-12-03T06:33:14Z,@hendiYono-t4e,UCv0v4K4kvI7Jl4kqHHZo35w,1,Tetep anis baswedan di 2029 nanti. InsyaAllah,pLMdSQb6cAY
29,2024-12-03T06:15:48Z,@AswinYuniar-ig3ji,UCvgcyjcaPBj9w_TG-Vj2PqA,0,sudah lengser masih cawe cawe gak punya malu,pLMdSQb6cAY
30,2024-12-03T05:32:06Z,@resalecal1481,UCE3_fPqxYT1uFZjB-eoOMIg,0,Tempo ga jelas,pLMdSQb6cAY
31,2024-12-03T05:31:27Z,@resalecal1481,UCE3_fPqxYT1uFZjB-eoOMIg,0,Podcast tempo  halu tingkat dewa...kalian harus pintar bolo....ini konten nyinyir dan halu saatnya banteng tumbang bolo...,pLMdSQb6cAY
32,2024-12-03T04:54:23Z,@susiandayani5938,UCy6_jWe8KHeAeKEtvz3VdAA,0,Semoga p prabowo presiden indonesia milik rakyat bukan milik golongan,pLMdSQb6cAY
33,2024-12-03T01:05:01Z,@yaminabdul9159,UCP2lfj7YxSwMFsM7suZ-aRA,0,"POLITIK BALAS BUDI dan BALAS DENDAM selalu mendampingi, menyertai dan mengiringi dalam setiap aktivitas dan moment politik yang tak bisa dilarang dalam bentuk peraturan dan perundangan karena ini adalah sesuatu yg tidak berwujud materi.  Untuk menghindarinya tergantung pada figur pemimpin cerdas dan tegas serta  berintegritas dan cerdas spiritualnya",pLMdSQb6cAY
34,2024-12-03T01:01:21Z,@robertsalempang9189,UCcZYUkx1u4weMglCsiYszgg,0,"Betul ASN saja aturannya tdk boleh dukung mendukung, apalagi seorang Kepala Negara dan wakilnya lebih haram hukumnya dukung mendukung calon kepala daerah. Kepala negara dan wakilinya harus memang netral krn mereka adalah pemimpin seluruh rakyat bukan lagi sebagai pemimpin kelompok. Semoga pk Prabowo dan wakilnya bisa menyadari ini",pLMdSQb6cAY
35,2024-12-03T00:15:33Z,@BintangPratamatariganBintang,UC1GABwSO0HL7kJO7PnDubzw,0,"Mmg pinter Jokowi menjebak RK,,,atau RK terpaksa harus ikut kemauan Jokowi,",pLMdSQb6cAY
36,2024-12-02T23:57:19Z,@RidwanVivo2024,UCE2cFfZJK4XZIDzT2HTiL9Q,0,Wahay  warga Indonesia dengar tontonn  percakasn ini bula  pikitan kita  msna yg benar mzna i yg busuk,pLMdSQb6cAY
37,2024-12-02T22:59:41Z,@samitsalun3003,UC0XkgXbGoUbykS3aDsEi4nA,0,Rakyat harus sadar kl jokowi cawe2  itu bukan menciptakan lapangan pekerjaan bukan untuk rakyat tp jokowi  cuma memcarikan pekerjaan untuk anak2nya dan. Menantunya kalian hanya di manpaatkan sm jokowi aja. Sadarrrakyat indonesia,pLMdSQb6cAY
38,2024-12-02T22:45:20Z,@samitsalun3003,UC0XkgXbGoUbykS3aDsEi4nA,0,Kasian pks di bohongi oleh jokowi. Kasian deh pks msh aja mau dengerin rayuan pembohong mulyono,pLMdSQb6cAY
39,2024-12-02T15:53:58Z,@adoaudin3227,UCkffUVtW2sN3mg5DxgkNatQ,0,Mulyonobdi uppercut Anies,pLMdSQb6cAY
40,2024-12-02T15:52:06Z,@bolangkicauchannel2707,UC-YoIo9SSsfaheAJjpccz5g,0,"dosa besar apa yg dipegang anies,hingga jokowi mati matian jegal anies???",pLMdSQb6cAY
41,2024-12-02T15:07:39Z,@bagusjumadi8148,UCEihlJHZl6MwmMIuLNQ8GRw,0,Biar alus tp tetep terliat nyata keren,pLMdSQb6cAY
42,2024-12-02T15:04:42Z,@empatusmanbersaudara,UCaNMTmom7O51mh3RD0fsKtQ,0,SIAPA SAJA YANG IKUTAN mantan PEMIMPIN SYNDROM JABATAN & STRESS maka yang ikutan STRESS nya lebih Parah.,pLMdSQb6cAY
43,2024-12-02T12:07:48Z,@kacamataputih3421,UCgftF01g2g6KspDAbYLwqTQ,0,Wercok = wereng coklat harus dikembalikan menjadi sub ordinat TNI 🎉,pLMdSQb6cAY
44,2024-12-02T11:36:25Z,@dyazkiprit,UCYXdpLPGg-hlARU-rx7Ng6A,0,"didalam panggung politik Indonesia saat ini, anies adalah tokoh protagonis nya, Prabowo juga protagonis yang sedang salah kubu, Jokowi sudah jelas antagonis nya, Megawati bisa dibilang tritagonis, lainnya figuran. 😂",pLMdSQb6cAY
45,2024-12-02T11:09:11Z,@pakarios1745,UCSekWXxxKTC94dZHl3GMQfg,0,"wah tempo , pemuja anis",pLMdSQb6cAY
46,2024-12-02T10:37:34Z,@firdiansyah3755,UCpE5yE82bpKi0KeI0iv6lvA,0,"Bang doel anies next presiden , biar makin panas 😂😂😂❤",pLMdSQb6cAY
47,2024-12-02T08:38:33Z,@MuhammadTohir-kn8sx,UCMnnlN_9Qdkaimu1HUJi22Q,0,"TRRiMAKSIH. TEMPO. SEMOGGA
RAKYAT. SEMAKIN
CERDAS❤🎉❤🎉❤",pLMdSQb6cAY
48,2024-12-02T06:23:03Z,@goodpeoplethebest,UC5krYcCgU-clit0H3MTrtKw,0,"dari sekian lama media Tempo sy kira mereka hanya kerjaanya menjatuhkan pemerintah,ternyata di tahun2 akhir lengser mulyono smua manjadi terkuak atas kebenaran yg di paparkan tempo selama ini🎉",pLMdSQb6cAY
49,2024-12-02T05:55:07Z,@erizondarwis7289,UCk6DHqXcQnqBy2AFxvZKOwQ,0,"Adili Jokowi mulyono, makzulkan Gibran asam sulfat",pLMdSQb6cAY
50,2024-12-01T23:14:47Z,@niceuuuu9847,UCGdOFbmWJSdLC82WaUy0lSg,0,"musuh rakyat Indonesia cuma ada 3: jokowi & circle, parcok, oligarki",pLMdSQb6cAY
51,2024-12-01T14:19:58Z,@agusseptian7827,UCgzf94fyQ8zoUjmgynVJl_Q,0,Anak mulyono mending tonton bocor halus tempo biar pda pinter,pLMdSQb6cAY
52,2024-12-01T13:47:54Z,@olvathinna7310,UCuby7Zkc_Emz7zwVciKPErA,0,Ngapai presiden ikutan kampanye. 😢,pLMdSQb6cAY
53,2024-12-01T10:59:55Z,@Mumuhworld,UC4krNQ-PyChmXvK1Cyx1HgA,0,Raja mulyono yang menciptakan parcok,pLMdSQb6cAY
54,2024-12-01T10:29:32Z,@PurwantoIpung-oe3kg,UCQgunhbFCNpznvOUJ6_3QCg,0,"masih percaya pada kecurangan oknum , yang menggerakkan tangan - tangan oknum yang melakukan intimidasi kepada pemilih & bagi - bagi bungkusan / amplop .

mereka bakar duit di awal & mencekik setelah jadi , akhirnya rakyat jadi korban kebijakan penguasa , rakyat yang menderita .

video ini secara tidak langsung membongkar cara kecurangan mereka dalam berpolitik untuk mengalahkan Anies , pelan - pelan terbuka sedikit demi sedikit , inilah kenyataannya politik kotor .",pLMdSQb6cAY
55,2024-12-01T09:36:22Z,@marbotyou3171,UC6wvrxvV1uaet3-4_RsH_0g,0,Makin mantab konten bocor alus 👍👍,pLMdSQb6cAY
56,2024-12-01T08:54:48Z,@gordon-ix4ee,UCuTknVVY4jbwJkkSVQm3tBw,0,Ini buka2an asli saya suka daripada di tv lain gak open,pLMdSQb6cAY
57,2024-12-01T08:27:43Z,@mimpitenar6056,UC6BEIC98rZB68-xYo9UfHrQ,0,Suara mbak nya manis,pLMdSQb6cAY
58,2024-12-01T07:29:48Z,@kubijoy,UC3XpHGfk-Dw46Jtmo8lL-pA,0,"klu ekonomi memburuk, rakyat sdh jenuh, kemungkinan Anies Presiden2029",pLMdSQb6cAY
59,2024-12-01T06:39:55Z,@aditrockmantic2430,UCaT275sF7IBlJaEoz7QrLfQ,0,Pdip selama masih di pegang mbah uti.. Maaf ya.. Jawa tengah bukan kandang anda..,pLMdSQb6cAY
60,2024-12-01T06:03:33Z,@amin01_yarobb202,UCQbwstfQGJiedSZdLtX621g,0,Jakarta menyala.,pLMdSQb6cAY
61,2024-12-01T05:20:35Z,@edysurjanto6503,UCJ0wgOxUaxTJduA42iGYJzQ,1,"Lagi lagi polisi semakin hancur nama polisi ,",pLMdSQb6cAY
62,2024-12-01T04:06:14Z,@geisbertuslethe1373,UCxt5MIu2k6lsq8xxkjJSTow,0,A,pLMdSQb6cAY
63,2024-11-30T16:59:08Z,@aishaamanda6325,UCv1Tfig4QOtCHvjDQfqO3WQ,0,Thanks!,pLMdSQb6cAY
64,2024-11-30T12:51:37Z,@CadyCadyblokm,UCD6p0sEamhH-RqalFHTUV8A,0,"Pak harto ajah 32 thn berkuasa,tumbang apa lg jokowi.",pLMdSQb6cAY
65,2024-11-30T11:04:45Z,@naniksiswantiningsih2444,UC3v10fHjbRp1a8Oleha8lXA,0,Pak prabowo..tolong tunjukkan dirimu.jgn mau disetir sama mantan...jgn keceeakan kami dong pak prabowo...,pLMdSQb6cAY
66,2024-11-30T10:07:35Z,@matnasirmatnawi2561,UCaL5B49PJKSfDMuV3XmBQKA,0,"Berkloborasi dg pdip hatihati, dl sj prabowo pernah diprank, ingat perjajian batutulis jd kl anis mengharapkn perahu di 2029 nnt......?",pLMdSQb6cAY
67,2024-11-30T09:53:46Z,@jumbadibadi3788,UCKH8QvnuoskMmytdhuP3F8g,1,"Nyekel kades banyak jadjnya,penting duit",pLMdSQb6cAY
68,2024-11-30T09:44:09Z,@Aprilies88,UCqBzO9Gp4IFuLpQSox4nJew,0,Dan akhirnya di 27 november Jokowi KO di jakarta,pLMdSQb6cAY
69,2024-11-30T08:50:27Z,@hamunigulo6035,UC3_ddL8STt_y7tdh-vb6Fng,0,Bocor halus mantap,pLMdSQb6cAY
70,2024-11-30T08:45:41Z,@neverendingaglaonema2722,UCOiPII-H6bPMxw8s6g_kF3A,0,Mkulyono sebagai faktor pengurang di Jakarta. Sebuah rangkaian kata yang sangat Indah..,pLMdSQb6cAY
71,2024-11-30T04:23:39Z,@bangfadli3302,UCoMZvunVWgJc77svycq_5KQ,1,Muliyono memang gk ada malu dia kira masyarakat jakarta mau memilih manusia yg di endorse nya.j,pLMdSQb6cAY
72,2024-11-30T03:56:43Z,@ibrahimaryatotti1189,UClLjLjxug2m56eBDtMUhKpA,1,Busettttt bisa se detail itu yak..... Jurnalis memang kuat.... 😮,pLMdSQb6cAY
73,2024-11-30T03:49:27Z,@ButjeHahury-ke5os,UCFNuSyNLMpIwA_4W8EqGHsA,7,Setuju dgn TEMPO🤝👍,pLMdSQb6cAY
74,2024-11-30T01:01:26Z,@LasbanSilalahi,UCAKXV6u1O145Vx8qhl_O7-w,2,"Aduhhhh,  luar biasa kejahatan ini, cara cara mencegal lawan politik,   mohon Rakyat menyadari ketamakan, kerakusan untuk mempertahankan Kekuasaan,   Rakyat Indonesia Bersatulah,  mari kita Selamatkan DEMOKRASI INDONESIA.",pLMdSQb6cAY
75,2024-11-29T23:07:50Z,@GuluGala-vq4qm,UCpirAUF3T3wPJzJKR-O9glQ,0,᥆ᥲᥣᥲһ 𝗍ᥱm⍴᥆..,pLMdSQb6cAY
76,2024-11-29T23:00:43Z,@ruddybasri1036,UCVH87PpRmsK3-cmn3rqcZhA,0,2029 pdip akn hancur krn ulah nya sendiri krn sampe skrg dpr yg di komandoi mbak puan maharani yg tdk berpihak pd rakyat dn sampe skrg blm mensahkan ruu perampasan aset bagi para koruptor² yg tlh bxk sengsarakan rakyat...,pLMdSQb6cAY
77,2024-11-29T22:49:37Z,@UdvsusbUshus-ug4un,UCqGLiJa69Sdr-CliOv1svOw,0,P prabowo gk usah nuruti mulyono cawe cawe biar bapak jaga kewibawaan bapak sebagai pemimpin ini rakyat udah agak gk percaya pda bapak lo,pLMdSQb6cAY
78,2024-11-29T22:35:27Z,@Johnny-th1gv,UCqhs_uZmu2140Af2B5-LzSQ,0,"ALHAMDULILLAH,  BILA BENAR ABAH DI 2029 DI DUKUNG PDIP.",pLMdSQb6cAY
79,2024-11-29T22:19:24Z,@jarotjarot2914,UCevrzDSHvuandLCPbADrIRQ,0,Jakarta bukan lah orang Jawa Tengah yang selalu manut sana jokowi jakarta orang pintar,pLMdSQb6cAY
80,2024-11-29T20:37:20Z,@sutarno6374,UCl3s4fImKZ3jHzA35uRBUMQ,0,"Ke depan Jangan ada Presiden RI yang levelnya dibawah Prabowo, Sby, Sukarno, Hbibi,  Gisdur. kita ingin presiden  yg tdk malu maluin di kancah internasional. bukan hanya kelas pasar tradisional dan pencintraan di dalam negeri masuk gorong2",pLMdSQb6cAY
81,2024-11-29T20:25:14Z,@sutarno6374,UCl3s4fImKZ3jHzA35uRBUMQ,0,"UU pemilu harus dipertegas, Presiden tidak boleh kampanya karena Presiden mengayomi seluruh rakyat. kecuali petahana.",pLMdSQb6cAY
82,2024-11-29T20:14:02Z,@sorunala8953,UCpPGiP-eiGhQ1XGlVT3l0sw,0,Terlalu mengagungkan ..padahal itu cuma kebetulan...kelihatan sekali keberpihakan nya kepada seseorang yg rekam jejak nya sangat jelek..,pLMdSQb6cAY
83,2024-11-29T18:51:04Z,@ffvgdh4128,UCrCmTZj5UKDQGIBFj2ilkwA,0,"Di PULAU JAWA ITU TERLALU RAMAI BER MENTAL SEDEKAH.
SEHINGA PEMIMPIN ITU DI KIRA RAKYAT JAWA ITU YG BAGI BAGI SEMBAKO.",pLMdSQb6cAY
84,2024-11-29T18:14:42Z,@damesinaga2920,UCTx17mXVRTn5SlWMExiuzvw,0,Saya pendukung tegak lurus PDIP yg siap dukung Anis capres 2029 yg setuju,pLMdSQb6cAY
85,2024-11-29T18:13:04Z,@damesinaga2920,UCTx17mXVRTn5SlWMExiuzvw,0,Ayo PDIP majikan Anis 2029,pLMdSQb6cAY
86,2024-11-29T17:40:54Z,@maryanto66,UC-XqJ9lC2CiIOzQ8bn3CLFA,0,"Di Putaran ke 2 nanti..
Suara 01 yg 40,4% akan ""disulap"" menjadi lebih 50% yaitu diambilkan Suara dari 02 yg direkayasa dapat 10,6%....
Tapi,, suara 03 yg 49,49% bisa bertambah diatas 50%
Jika masAnies memberikan instruksi ke Anak Abah yg sebelumnya memilih GOLPUT atau GERCOK
Untuk memberikan suaranya kepada Pramono-Rano...",pLMdSQb6cAY
87,2024-11-29T17:03:24Z,@yogifahqibahrulalam4043,UCymhmMUL0ZqWD2oyrtGYniQ,0,"bahas pilkada banten dong , kayanya seru",pLMdSQb6cAY
88,2024-11-29T16:33:07Z,@SitiAisyah-nw3rn,UCNRGwgWOAO-mU6LdjHUw7DQ,0,Purbalingga hadir ikut pak jokowi,pLMdSQb6cAY
89,2024-11-29T15:51:47Z,@CordovaDji,UCKzz-4ebp3Pay0ENNDvAuSA,0,Lunturnya RAJA JAWA di ibukota yg dihempaskan 😅😅😅,pLMdSQb6cAY
90,2024-11-29T14:45:56Z,@ValdoIbnuMuhammad,UCeXqloHinXyhzhxaFHAij5g,0,Knp tempo kayak kebakaran jenggot 😅😅😅😅 mau membela partai Dinasti Indonesia perjuangan itu ya😅😅😅,pLMdSQb6cAY
91,2024-11-29T14:38:48Z,@ardiansyah-ec6qu,UCPLp37tD1qGcfXoux2KFTsw,0,Mas pram : oke alhamdulillah.,pLMdSQb6cAY
92,2024-11-29T14:18:24Z,@AbiNaya-z9q,UCwgz5CD6r0FezpZp9e5_WGQ,0,"Saya seneng berita tempo dari dulu sampai sekarang udah jadi kake kake ,dulu koran",pLMdSQb6cAY
93,2024-11-29T13:59:10Z,@DwiUlan-gf4hh,UCD25w7PmYiBdKS-WNg9fsKg,0,Partai coklat 😅😅,pLMdSQb6cAY
94,2024-11-29T13:57:14Z,@AyanaBurenk-im9jk,UCgZmbpshZapgzaFQcNvC33A,0,Tangkap pemilik akun fufufafa yg TDK bermoral itu,pLMdSQb6cAY
95,2024-11-29T13:52:05Z,@Galigongli-,UC3ztOYoXMEADsK0RgTr1A0g,0,"ekspresi uncle ""hah 58%""",pLMdSQb6cAY
96,2024-11-29T13:19:18Z,@JariPantjadarma-k1j,UC6QhKkyGSiaUSSiDKgwi7sg,0,Mereka ini bahas opo seh??,pLMdSQb6cAY
97,2024-11-29T13:09:39Z,@andikarman4833,UC4QA6rAqvjToDv8y5JN9wlQ,0,"Kasihan lihat penduduk jawa tengah selalu mudah di bodoh""in si mulyono. miris lihat penduduk jawa tengah,di kasih bansos tergirang girang,nggak tau kalau bansos itu apa",pLMdSQb6cAY
98,2024-11-29T13:09:26Z,@JariPantjadarma-k1j,UC6QhKkyGSiaUSSiDKgwi7sg,0,Host ga netral,pLMdSQb6cAY
99,2024-11-29T13:05:49Z,@yelkasfatmira5018,UCzBJlb0FQpw4fAhJM-4O_OA,0,P.Anis...ok..,pLMdSQb6cAY
100,2024-11-29T12:03:45Z,@suheri7059,UCZ6wLSUVwCCmDbNkMzILlZQ,0,Tim senyap =  hasil perolehan suara andika yg senyap. Bocir alus perlu sinau lagi,pLMdSQb6cAY
101,2024-11-29T12:02:12Z,@IksanRahman-r6y,UCBPJ_hnz8LhNx8xfokMrqZA,0,Kacian tu Mulyono. Gagal nipu di jakarta.😂😂😂,pLMdSQb6cAY
102,2024-11-29T11:59:50Z,@ekaindriyani8165,UC6BH4slj7k4hZZs6sROZlIA,0,Nyimak we ah menurut sy tanpa ad campur tangan pk jokowi engak ngaruh da solo kn terdiri dri beberapa wilayah pasti beda2 piihan ya kn.,pLMdSQb6cAY
103,2024-11-29T11:56:03Z,@suheri7059,UCZ6wLSUVwCCmDbNkMzILlZQ,0,Jokowi malah ikut kampanye kok lutfi malah menang telak. Bocor alus perlu sinau lagi,pLMdSQb6cAY
104,2024-11-29T11:42:00Z,@suheri7059,UCZ6wLSUVwCCmDbNkMzILlZQ,0,Lutfi representasi siapa? Golkar? Tim bocor alus perlu sinau lagi,pLMdSQb6cAY
105,2024-11-29T11:28:41Z,@SriYulianto-q5h,UCeTlAiN485wbuKO1lPuz9tQ,0,"Nyungsepppp 
Jokowi dilawan",pLMdSQb6cAY
106,2024-11-29T11:23:20Z,@IndraSlebewOfficial,UC8cQwmBgSzGNkL1bsc7nazw,0,Pembahasan tentang kerajaan jawa sedang bertandang ke Jakarta untuk menguasai Indonesia. Hidup jawa....hidup jawa... hidup jawa✊✊✊,pLMdSQb6cAY
107,2024-11-29T11:06:49Z,@herlybarittoherly9680,UCcWp0dNoQAywt90X9CO62vg,0,"Mulyono .. mulyono .. sadar umur tamat, tdk ada yg tau",pLMdSQb6cAY
108,2024-11-29T10:46:21Z,@IchwanOnggi,UC9k6jesc4McyxIXXJzJ9kKw,0,Mari kita bersatu dukung terus Si Dul Anak Betawi Dampingi Abah jakarta heboh 1 putaran saja yg lain pulang kampung hore hui,pLMdSQb6cAY
109,2024-11-29T10:04:08Z,@fikriYansamatutu,UCoEbx2InPhVJruxsmVej6Fw,0,"Begini gini yg buat indonesia bisa pecah bela , buat negara baru urus dulu papau , ini sdh dlm pangkuan nkri ,sibuk dulu urus papua , sdh dpt 2 priode beium bersukur  juga , masah allah , ingat hisab akan kalian dpt bro",pLMdSQb6cAY
110,2024-11-29T09:51:44Z,@bagasalta1328,UCAJBiRpYZQlSdtMidahyESA,0,Tempo kapan bahas pns semarang yg dibunuh? Beberapa taun lalu,pLMdSQb6cAY
111,2024-11-29T09:22:37Z,@dencondro,UCrU81mMCURR6r-jg7IYh0KA,0,yang menentukan menang dan kalah adalah rakyat bukan pengamat2 politik broo,pLMdSQb6cAY
112,2024-11-29T08:00:25Z,@roichatulchadda2325,UCO7y0qo-VxbgiyV4KEGxbCQ,0,"Gila si Anggit ini... Mainnya bawah tanah dah kayak agen, kayaknya hidupnya seru banget😂",pLMdSQb6cAY
113,2024-11-29T06:56:53Z,@alikanasya2081,UCPkMVBRhb2onR9HJa21xS0Q,0,"quote 1 saja sebagai bahan renungan kita bersama...
di dalam Pasal 71 ayat (1) Undang Undang Nomor 10 Tahun 2016 tentang Pilkada.
menyatakan bahwa pejabat negara, pejabat daerah, pejabat aparatur sipil negara, anggota TNI/POLRI, dan kepala desa atau sebutan lain lurah, dilarang membuat keputusan dan/atau tindakan yang menguntungkan atau merugikan salah satu pasangan calon. Pelanggaran atas ketentuan tersebut akan dikenai sanksi pidana.",pLMdSQb6cAY
114,2024-11-29T06:56:45Z,@suhaevaheva2849,UCkNXJSdSchgZHQ5mvQKDmgw,0,Parcok mengerikan,pLMdSQb6cAY
115,2024-11-29T06:06:43Z,@PirlandKonar692,UCOvWX1Kx1ndgmUut45l8kVA,1,"Selama Prab's masih dibawah ketiak Mulyono Nipunegoro.  Maka semuanya bisa diutak-atik.
TUL GAK?
👇🤪",pLMdSQb6cAY
116,2024-11-29T05:53:03Z,@ahmadrazqa-t6l,UCZBBp7qv5CGHsTiMudG6p9w,0,"ternyata suara bs dibeli, pemilu bisa diatur asal logistik (duit) ada............ngapain ada demokrasi diindonesia ya??",pLMdSQb6cAY
117,2024-11-29T05:41:20Z,@ubaidillahmansyur5938,UCkpE69A8ne1PsPirYsM2hxQ,0,"Jokowi mau bersekutu sama siapa kek, kalau Anies+Ahok bersatu abis kalah suara Jokowi bahkan se-Indonesia gue yakin",pLMdSQb6cAY
